"Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:"
"000017750	023331.175	000.128666	0.125713	4.780591e-08	0.0e+00	00:49:40.516"
"000017751	023331.250	000.210129	0.125936	7.806072e-08	0.0e+00	00:49:40.688"
"000017752	023331.325	000.167883	0.125402	6.239149e-08	0.0e+00	00:49:40.844"
"000017753	023331.400	000.145333	0.125203	5.401885e-08	0.0e+00	00:49:41.016"
"000017754	023331.475	000.127503	0.125327	4.738722e-08	0.0e+00	00:49:41.188"
"000017755	023331.550	000.030108	0.125011	1.119254e-08	0.0e+00	00:49:41.360"
"000017756	023331.625	000.139406	0.124912	5.182721e-08	0.0e+00	00:49:41.531"
"000017757	023331.700	000.052795	0.124286	1.963687e-08	0.0e+00	00:49:41.688"
"000017758	023331.775	000.017647	0.124120	6.564672e-09	0.0e+00	00:49:41.860"
"000017759	023331.850	000.138316	0.124077	5.145372e-08	0.0e+00	00:49:42.031"
"000017760	023331.925	000.099686	0.123465	3.710045e-08	0.0e+00	00:49:42.188"
"000017761	023332.000	000.004952	0.123784	1.842462e-09	0.0e+00	00:49:42.360"
"000017762	023332.075	-00.060012	0.122780	-2.234605e-08	0.0e+00	00:49:42.531"
"000017763	023332.150	000.045506	0.122957	1.694241e-08	0.0e+00	00:49:42.703"
"000017764	023332.225	000.028875	0.122567	1.075362e-08	0.0e+00	00:49:42.875"
"000017765	023332.300	-00.051151	0.121726	-1.906171e-08	0.0e+00	00:49:43.031"
"000017766	023332.375	-00.014577	0.122129	-5.430409e-09	0.0e+00	00:49:43.203"
"000017767	023332.450	-00.039785	0.120938	-1.483471e-08	0.0e+00	00:49:43.375"
"000017768	023332.525	000.037376	0.121303	1.393255e-08	0.0e+00	00:49:43.547"
"000017769	023332.600	000.094566	0.120862	3.526319e-08	0.0e+00	00:49:43.719"
"000017770	023332.675	000.083810	0.120162	3.126878e-08	0.0e+00	00:49:43.875"
"000017771	023332.750	000.039639	0.120432	1.478572e-08	0.0e+00	00:49:44.047"
"000017772	023332.825	000.159818	0.119794	5.964290e-08	0.0e+00	00:49:44.219"
"000017773	023332.900	000.061515	0.119698	2.295851e-08	0.0e+00	00:49:44.391"
"000017774	023332.975	000.248107	0.119197	9.263258e-08	0.0e+00	00:49:44.547"
"000017775	023333.050	000.212741	0.118848	7.944925e-08	0.0e+00	00:49:44.719"
"000017776	023333.125	000.318166	0.118582	1.188443e-07	0.0e+00	00:49:44.891"
"000017777	023333.200	000.292832	0.118032	1.094263e-07	0.0e+00	00:49:45.063"
"000017778	023333.275	000.384019	0.117743	1.435325e-07	0.0e+00	00:49:45.219"
"000017779	023333.350	000.409548	0.116739	1.531891e-07	0.0e+00	00:49:45.391"
"000017780	023333.425	000.375943	0.117073	1.405842e-07	0.0e+00	00:49:45.563"
"000017781	023333.500	000.417981	0.116345	1.563896e-07	0.0e+00	00:49:45.735"
"000017782	023333.575	000.535950	0.115465	2.006606e-07	0.0e+00	00:49:45.891"
"000017783	023333.650	000.543680	0.115906	2.034875e-07	0.0e+00	00:49:46.063"
"000017784	023333.725	000.458895	0.114713	1.719078e-07	0.0e+00	00:49:46.235"
"000017785	023333.800	000.437692	0.114667	1.639705e-07	0.0e+00	00:49:46.406"
"000017786	023333.875	000.491125	0.114745	1.839771e-07	0.0e+00	00:49:46.563"
"000017787	023333.950	000.392740	0.113095	1.473037e-07	0.0e+00	00:49:46.735"
"000017788	023334.025	000.388063	0.113643	1.454900e-07	0.0e+00	00:49:46.906"
"000017789	023334.100	000.293232	0.112837	1.100031e-07	0.0e+00	00:49:47.078"
"000017790	023334.175	000.206978	0.112090	7.768934e-08	0.0e+00	00:49:47.235"
"000017791	023334.250	000.241170	0.112570	9.049035e-08	0.0e+00	00:49:47.406"
"000017792	023334.325	000.210928	0.111513	7.920627e-08	0.0e+00	00:49:47.578"
"000017793	023334.400	000.230747	0.111168	8.667095e-08	0.0e+00	00:49:47.750"
"000017794	023334.475	000.181307	0.110929	6.811310e-08	0.0e+00	00:49:47.906"
"000017795	023334.550	000.213868	0.110011	8.040076e-08	0.0e+00	00:49:48.078"
"000017796	023334.625	000.121357	0.109702	4.563323e-08	0.0e+00	00:49:48.250"
"000017797	023334.700	000.099514	0.109349	3.742956e-08	0.0e+00	00:49:48.422"
"000017798	023334.775	000.149593	0.108753	5.629071e-08	0.0e+00	00:49:48.578"
"000017799	023334.850	000.151502	0.108415	5.702374e-08	0.0e+00	00:49:48.750"
"000017800	023334.925	000.131870	0.107594	4.966516e-08	0.0e+00	00:49:48.922"
"000017801	023335.000	000.188399	0.107089	7.098203e-08	0.0e+00	00:49:49.094"
"000017802	023335.075	000.204336	0.106267	7.703412e-08	0.0e+00	00:49:49.250"
"000017803	023335.150	000.259449	0.106503	9.779433e-08	0.0e+00	00:49:49.422"
"000017804	023335.225	000.201699	0.105623	7.607714e-08	0.0e+00	00:49:49.594"
"000017805	023335.300	000.243185	0.104926	9.177315e-08	0.0e+00	00:49:49.766"
"000017806	023335.375	000.391532	0.105203	1.477251e-07	0.0e+00	00:49:49.922"
"000017807	023335.450	000.418127	0.103680	1.579411e-07	0.0e+00	00:49:50.094"
"000017808	023335.525	000.436467	0.103641	1.648738e-07	0.0e+00	00:49:50.266"
"000017809	023335.600	000.535642	0.103253	2.023957e-07	0.0e+00	00:49:50.422"
"000017810	023335.675	000.462812	0.101714	1.750803e-07	0.0e+00	00:49:50.594"
"000017811	023335.750	000.516877	0.102020	1.954876e-07	0.0e+00	00:49:50.766"
"000017812	023335.825	000.501982	0.100957	1.900069e-07	0.0e+00	00:49:50.938"
"000017813	023335.900	000.542222	0.100232	2.053512e-07	0.0e+00	00:49:51.094"
"000017814	023335.975	000.533854	0.100488	2.021426e-07	0.0e+00	00:49:51.266"
"000017815	023336.050	000.441435	0.098711	1.673736e-07	0.0e+00	00:49:51.438"
"000017816	023336.125	000.596089	0.098698	2.260140e-07	0.0e+00	00:49:51.610"
"000017817	023336.200	000.582274	0.098019	2.208898e-07	0.0e+00	00:49:51.766"
"000017818	023336.275	000.501355	0.096669	1.903876e-07	0.0e+00	00:49:51.938"
"000017819	023336.350	000.502719	0.097028	1.908536e-07	0.0e+00	00:49:52.110"
"000017820	023336.425	000.539408	0.096191	2.049125e-07	0.0e+00	00:49:52.281"
"000017821	023336.500	000.624728	0.095375	2.374714e-07	0.0e+00	00:49:52.438"
"000017822	023336.575	000.584777	0.094734	2.223936e-07	0.0e+00	00:49:52.610"
"000017823	023336.650	000.666833	0.094218	2.536993e-07	0.0e+00	00:49:52.781"
"000017824	023336.725	000.436330	0.093828	1.660531e-07	0.0e+00	00:49:52.953"
"000017825	023336.800	000.444545	0.092969	1.692901e-07	0.0e+00	00:49:53.110"
"000017826	023336.875	000.615617	0.092753	2.344755e-07	0.0e+00	00:49:53.281"
"000017827	023336.950	000.548687	0.091412	2.091970e-07	0.0e+00	00:49:53.453"
"000017828	023337.025	000.541869	0.090907	2.066769e-07	0.0e+00	00:49:53.625"
"000017829	023337.100	000.455107	0.090950	1.735789e-07	0.0e+00	00:49:53.781"
"000017830	023337.175	000.541063	0.089345	2.066160e-07	0.0e+00	00:49:53.953"
"000017831	023337.250	000.510784	0.089740	1.949945e-07	0.0e+00	00:49:54.125"
"000017832	023337.325	000.487670	0.088170	1.863939e-07	0.0e+00	00:49:54.297"
"000017833	023337.400	000.567271	0.087304	2.169622e-07	0.0e+00	00:49:54.453"
"000017834	023337.475	000.600896	0.087616	2.297677e-07	0.0e+00	00:49:54.625"
"000017835	023337.550	000.445053	0.085785	1.704159e-07	0.0e+00	00:49:54.797"
"000017836	023337.625	000.632333	0.085824	2.421204e-07	0.0e+00	00:49:54.969"
"000017837	023337.700	000.675223	0.085414	2.586240e-07	0.0e+00	00:49:55.125"
"000017838	023337.775	000.657850	0.083615	2.523175e-07	0.0e+00	00:49:55.297"
"000017839	023337.850	000.656406	0.084027	2.516843e-07	0.0e+00	00:49:55.469"
"000017840	023337.925	000.563072	0.083149	2.160426e-07	0.0e+00	00:49:55.641"
"000017841	023338.000	000.562169	0.082397	2.158209e-07	0.0e+00	00:49:55.813"
"000017842	023338.075	000.646464	0.081875	2.482818e-07	0.0e+00	00:49:55.969"
"000017843	023338.150	000.606641	0.080568	2.332217e-07	0.0e+00	00:49:56.141"
"000017844	023338.225	000.597958	0.080339	2.299240e-07	0.0e+00	00:49:56.313"
"000017845	023338.300	000.540251	0.079515	2.078665e-07	0.0e+00	00:49:56.485"
"000017846	023338.375	000.671169	0.078830	2.583745e-07	0.0e+00	00:49:56.641"
"000017847	023338.450	000.667284	0.077690	2.571047e-07	0.0e+00	00:49:56.813"
"000017848	023338.525	000.640495	0.077388	2.468403e-07	0.0e+00	00:49:56.985"
"000017849	023338.600	000.655096	0.076532	2.526341e-07	0.0e+00	00:49:57.156"
"000017850	023338.675	000.776326	0.075506	2.996228e-07	0.0e+00	00:49:57.313"
"000017851	023338.750	000.767207	0.075775	2.960420e-07	0.0e+00	00:49:57.485"
"000017852	023338.825	000.790427	0.074258	3.053591e-07	0.0e+00	00:49:57.656"
"000017853	023338.900	000.703342	0.073437	2.718889e-07	0.0e+00	00:49:57.828"
"000017854	023338.975	000.798908	0.073645	3.087818e-07	0.0e+00	00:49:57.985"
"000017855	023339.050	000.706595	0.071925	2.734660e-07	0.0e+00	00:49:58.156"
"000017856	023339.125	000.764689	0.071954	2.959427e-07	0.0e+00	00:49:58.328"
"000017857	023339.200	000.752918	0.070643	2.916832e-07	0.0e+00	00:49:58.500"
"000017858	023339.275	000.750178	0.069615	2.908534e-07	0.0e+00	00:49:58.656"
"000017859	023339.350	000.715798	0.070021	2.774366e-07	0.0e+00	00:49:58.828"
"000017860	023339.425	000.689642	0.068391	2.676370e-07	0.0e+00	00:49:59.000"
"000017861	023339.500	000.631784	0.068222	2.452157e-07	0.0e+00	00:49:59.172"
"000017862	023339.575	000.601411	0.067706	2.335204e-07	0.0e+00	00:49:59.328"
"000017863	023339.650	000.608688	0.066200	2.366225e-07	0.0e+00	00:49:59.500"
"000017864	023339.725	000.655972	0.066021	2.550394e-07	0.0e+00	00:49:59.672"
"000017865	023339.800	000.593929	0.065373	2.310337e-07	0.0e+00	00:49:59.844"
"000017866	023339.875	000.517959	0.064434	2.016291e-07	0.0e+00	00:50:00.000"
"000017867	023339.950	000.563496	0.063624	2.194940e-07	0.0e+00	00:50:00.172"
"000017868	023340.025	000.544109	0.062876	2.120659e-07	0.0e+00	00:50:00.344"
"000017869	023340.100	000.484857	0.062113	1.890850e-07	0.0e+00	00:50:00.516"
"000017870	023340.175	000.476269	0.061254	1.858603e-07	0.0e+00	00:50:00.672"
"000017871	023340.250	000.609470	0.061071	2.378751e-07	0.0e+00	00:50:00.844"
"000017872	023340.325	000.499697	0.059670	1.952443e-07	0.0e+00	00:50:01.016"
"000017873	023340.400	000.478579	0.059246	1.870549e-07	0.0e+00	00:50:01.188"
"000017874	023340.475	000.463979	0.058946	1.813911e-07	0.0e+00	00:50:01.344"
"000017875	023340.550	000.527907	0.057438	2.066271e-07	0.0e+00	00:50:01.516"
"000017876	023340.625	000.425561	0.057647	1.665409e-07	0.0e+00	00:50:01.688"
"000017877	023340.700	000.503647	0.056034	1.973485e-07	0.0e+00	00:50:01.860"
"000017878	023340.775	000.563093	0.055134	2.207976e-07	0.0e+00	00:50:02.016"
"000017879	023340.850	000.571893	0.055673	2.241536e-07	0.0e+00	00:50:02.188"
"000017880	023340.925	000.655321	0.053822	2.572264e-07	0.0e+00	00:50:02.360"
"000017881	023341.000	000.616177	0.053530	2.419170e-07	0.0e+00	00:50:02.531"
"000017882	023341.075	000.670567	0.053101	2.633598e-07	0.0e+00	00:50:02.688"
"000017883	023341.150	000.680796	0.051487	2.677165e-07	0.0e+00	00:50:02.860"
"000017884	023341.225	000.724549	0.051455	2.849290e-07	0.0e+00	00:50:03.031"
"000017885	023341.300	000.664134	0.050341	2.613999e-07	0.0e+00	00:50:03.203"
"000017886	023341.375	000.693129	0.049816	2.729249e-07	0.0e+00	00:50:03.360"
"000017887	023341.450	000.710250	0.048869	2.798754e-07	0.0e+00	00:50:03.531"
"000017888	023341.525	000.813197	0.047869	3.206945e-07	0.0e+00	00:50:03.703"
"000017889	023341.600	000.782703	0.047721	3.087048e-07	0.0e+00	00:50:03.875"
"000017890	023341.675	000.788945	0.046893	3.113701e-07	0.0e+00	00:50:04.031"
"000017891	023341.750	000.769622	0.046369	3.038693e-07	0.0e+00	00:50:04.203"
"000017892	023341.825	000.788024	0.045089	3.114500e-07	0.0e+00	00:50:04.375"
"000017893	023341.900	000.732772	0.044654	2.897125e-07	0.0e+00	00:50:04.547"
"000017894	023341.975	000.777033	0.044218	3.073176e-07	0.0e+00	00:50:04.703"
"000017895	023342.050	000.735497	0.042918	2.911898e-07	0.0e+00	00:50:04.875"
"000017896	023342.125	000.707929	0.042745	2.803135e-07	0.0e+00	00:50:05.047"
"000017897	023342.200	000.692221	0.041776	2.743043e-07	0.0e+00	00:50:05.219"
"000017898	023342.275	000.802647	0.040562	3.183690e-07	0.0e+00	00:50:05.375"
"000017899	023342.350	000.747131	0.040893	2.962708e-07	0.0e+00	00:50:05.547"
"000017900	023342.425	000.725362	0.039083	2.880518e-07	0.0e+00	00:50:05.719"
"000017901	023342.500	000.710571	0.038807	2.822398e-07	0.0e+00	00:50:05.891"
"000017902	023342.575	000.687843	0.038602	2.732566e-07	0.0e+00	00:50:06.047"
"000017903	023342.650	000.747396	0.037024	2.972879e-07	0.0e+00	00:50:06.219"
"000017904	023342.725	000.651258	0.037060	2.590402e-07	0.0e+00	00:50:06.391"
"000017905	023342.800	000.728181	0.035969	2.898882e-07	0.0e+00	00:50:06.563"
"000017906	023342.875	000.760265	0.035386	3.028012e-07	0.0e+00	00:50:06.719"
"000017907	023342.950	000.671993	0.035352	2.676511e-07	0.0e+00	00:50:06.891"
"000017908	023343.025	000.764223	0.033645	3.048006e-07	0.0e+00	00:50:07.063"
"000017909	023343.100	000.606225	0.033159	2.418785e-07	0.0e+00	00:50:07.235"
"000017910	023343.175	000.736049	0.032633	2.938009e-07	0.0e+00	00:50:07.391"
"000017911	023343.250	000.737565	0.031846	2.945909e-07	0.0e+00	00:50:07.563"
"000017912	023343.325	000.775170	0.031284	3.097498e-07	0.0e+00	00:50:07.735"
"000017913	023343.400	000.676760	0.030396	2.706182e-07	0.0e+00	00:50:07.906"
"000017914	023343.475	000.683901	0.029830	2.735975e-07	0.0e+00	00:50:08.063"
"000017915	023343.550	000.654152	0.028733	2.619263e-07	0.0e+00	00:50:08.235"
"000017916	023343.625	000.667342	0.028602	2.672358e-07	0.0e+00	00:50:08.406"
"000017917	023343.700	000.742773	0.027958	2.975955e-07	0.0e+00	00:50:08.578"
"000017918	023343.775	000.621771	0.026656	2.493757e-07	0.0e+00	00:50:08.735"
"000017919	023343.850	000.629340	0.026481	2.524467e-07	0.0e+00	00:50:08.906"
"000017920	023343.925	000.629034	0.025206	2.525824e-07	0.0e+00	00:50:09.078"
"000017921	023344.000	000.525470	0.024924	2.110450e-07	0.0e+00	00:50:09.250"
"000017922	023344.075	000.478625	0.024802	1.922495e-07	0.0e+00	00:50:09.406"
"000017923	023344.150	000.534874	0.023160	2.151266e-07	0.0e+00	00:50:09.578"
"000017924	023344.225	000.454773	0.023140	1.829129e-07	0.0e+00	00:50:09.750"
"000017925	023344.300	000.492459	0.022150	1.982283e-07	0.0e+00	00:50:09.922"
"000017926	023344.375	000.483830	0.021306	1.948876e-07	0.0e+00	00:50:10.078"
"000017927	023344.450	000.512057	0.021331	2.062532e-07	0.0e+00	00:50:10.250"
"000017928	023344.525	000.496070	0.019905	2.000435e-07	0.0e+00	00:50:10.422"
"000017929	023344.600	000.419012	0.019489	1.690261e-07	0.0e+00	00:50:10.594"
"000017930	023344.675	000.482851	0.018715	1.948998e-07	0.0e+00	00:50:10.750"
"000017931	023344.750	000.525242	0.018341	2.120747e-07	0.0e+00	00:50:10.922"
"000017932	023344.825	000.484971	0.017493	1.959490e-07	0.0e+00	00:50:11.094"
"000017933	023344.900	000.444289	0.016590	1.796429e-07	0.0e+00	00:50:11.266"
"000017934	023344.975	000.451386	0.016507	1.825247e-07	0.0e+00	00:50:11.422"
"000017935	023345.050	000.424655	0.015340	1.718779e-07	0.0e+00	00:50:11.594"
"000017936	023345.125	000.556293	0.015146	2.251932e-07	0.0e+00	00:50:11.766"
"000017937	023345.200	000.525905	0.014324	2.130336e-07	0.0e+00	00:50:11.938"
"000017938	023345.275	000.408077	0.013437	1.654228e-07	0.0e+00	00:50:12.110"
"000017939	023345.350	000.578842	0.013387	2.346555e-07	0.0e+00	00:50:12.266"
"000017940	023345.425	000.554049	0.012212	2.248190e-07	0.0e+00	00:50:12.438"
"000017941	023345.500	000.572687	0.012244	2.323759e-07	0.0e+00	00:50:12.610"
"000017942	023345.575	000.571430	0.011426	2.320198e-07	0.0e+00	00:50:12.781"
"000017943	023345.650	000.547008	0.010329	2.223014e-07	0.0e+00	00:50:12.938"
"000017944	023345.725	000.651918	0.010323	2.649379e-07	0.0e+00	00:50:13.110"
"000017945	023345.800	000.621234	0.009165	2.527059e-07	0.0e+00	00:50:13.281"
"000017946	023345.875	000.624899	0.008804	2.542711e-07	0.0e+00	00:50:13.438"
"000017947	023345.950	000.499887	0.008344	2.034800e-07	0.0e+00	00:50:13.610"
"000017948	023346.025	000.528519	0.007349	2.153093e-07	0.0e+00	00:50:13.781"
"000017949	023346.100	000.597791	0.007315	2.435360e-07	0.0e+00	00:50:13.953"
"000017950	023346.175	000.506431	0.006168	2.065099e-07	0.0e+00	00:50:14.125"
"000017951	023346.250	000.489912	0.005657	1.998570e-07	0.0e+00	00:50:14.281"
"000017952	023346.325	000.499247	0.005173	2.037456e-07	0.0e+00	00:50:14.453"
"000017953	023346.400	000.526969	0.004117	2.152447e-07	0.0e+00	00:50:14.625"
"000017954	023346.475	000.567879	0.004063	2.319647e-07	0.0e+00	00:50:14.797"
"000017955	023346.550	000.425929	0.003119	1.741160e-07	0.0e+00	00:50:14.953"
"000017956	023346.625	000.520272	0.003095	2.126869e-07	0.0e+00	00:50:15.125"
"000017957	023346.700	000.476546	0.002351	1.949299e-07	0.0e+00	00:50:15.297"
"000017958	023346.775	000.381591	0.001422	1.562079e-07	0.0e+00	00:50:15.469"
"000017959	023346.850	000.361622	0.001419	1.480337e-07	0.0e+00	00:50:15.625"
"000017960	023346.925	000.403797	0.000137	1.654721e-07	0.0e+00	00:50:15.797"
"000017961	023347.000	000.429854	0.000185	1.761431e-07	0.0e+00	00:50:15.969"
"000017962	023347.075	000.472682	-0.000539	1.938078e-07	0.0e+00	00:50:16.141"
"000017963	023347.150	000.386641	-0.001294	1.586275e-07	0.0e+00	00:50:16.297"
"000017964	023347.225	000.370080	-0.001506	1.518598e-07	0.0e+00	00:50:16.469"
"000017965	023347.300	000.448153	-0.002698	1.840765e-07	0.0e+00	00:50:16.641"
"000017966	023347.375	000.315573	-0.002889	1.296401e-07	0.0e+00	00:50:16.813"
"000017967	023347.450	000.417794	-0.003709	1.717493e-07	0.0e+00	00:50:16.969"
"000017968	023347.525	000.376368	-0.004100	1.547692e-07	0.0e+00	00:50:17.141"
"000017969	023347.600	000.399870	-0.004141	1.644394e-07	0.0e+00	00:50:17.313"
"000017970	023347.675	000.386682	-0.005187	1.591530e-07	0.0e+00	00:50:17.485"
"000017971	023347.750	000.420424	-0.005385	1.730687e-07	0.0e+00	00:50:17.641"
"000017972	023347.825	000.349885	-0.006021	1.441066e-07	0.0e+00	00:50:17.813"
"000017973	023347.900	000.421664	-0.006369	1.737201e-07	0.0e+00	00:50:17.985"
"000017974	023347.975	000.423492	-0.006552	1.744994e-07	0.0e+00	00:50:18.156"
"000017975	023348.050	000.349832	-0.007529	1.442642e-07	0.0e+00	00:50:18.313"
"000017976	023348.125	000.354486	-0.007692	1.462029e-07	0.0e+00	00:50:18.485"
"000017977	023348.200	000.355231	-0.008710	1.466335e-07	0.0e+00	00:50:18.656"
"000017978	023348.275	000.361192	-0.009229	1.491578e-07	0.0e+00	00:50:18.828"
"000017979	023348.350	000.337816	-0.009056	1.394845e-07	0.0e+00	00:50:18.985"
"000017980	023348.425	000.450816	-0.009920	1.862752e-07	0.0e+00	00:50:19.156"
"000017981	023348.500	000.403514	-0.010141	1.667607e-07	0.0e+00	00:50:19.328"
"000017982	023348.575	000.396859	-0.011182	1.641515e-07	0.0e+00	00:50:19.500"
"000017983	023348.650	000.380464	-0.011478	1.574090e-07	0.0e+00	00:50:19.672"
"000017984	023348.725	000.382824	-0.011438	1.583801e-07	0.0e+00	00:50:19.828"
"000017985	023348.800	000.398717	-0.012355	1.650806e-07	0.0e+00	00:50:20.000"
"000017986	023348.875	000.356478	-0.012441	1.476029e-07	0.0e+00	00:50:20.172"
"000017987	023348.950	000.283445	-0.013315	1.174478e-07	0.0e+00	00:50:20.328"
"000017988	023349.025	000.210622	-0.013941	8.731846e-08	0.0e+00	00:50:20.500"
"000017989	023349.100	000.339619	-0.013434	1.407378e-07	0.0e+00	00:50:20.672"
"000017990	023349.175	000.257404	-0.014466	1.067593e-07	0.0e+00	00:50:20.844"
"000017991	023349.250	000.370077	-0.014298	1.534695e-07	0.0e+00	00:50:21.016"
"000017992	023349.325	000.291944	-0.015334	1.211720e-07	0.0e+00	00:50:21.172"
"000017993	023349.400	000.311948	-0.015529	1.294957e-07	0.0e+00	00:50:21.344"
"000017994	023349.475	000.332252	-0.015703	1.379446e-07	0.0e+00	00:50:21.516"
"000017995	023349.550	000.326502	-0.016529	1.356500e-07	0.0e+00	00:50:21.688"
"000017996	023349.625	000.325878	-0.016780	1.354190e-07	0.0e+00	00:50:21.844"
"000017997	023349.700	000.258370	-0.017394	1.074209e-07	0.0e+00	00:50:22.016"
"000017998	023349.775	000.262992	-0.017765	1.093761e-07	0.0e+00	00:50:22.188"
"000017999	023349.850	000.188031	-0.017873	7.820780e-08	0.0e+00	00:50:22.360"
"000018000	023349.925	000.271037	-0.018634	1.128038e-07	0.0e+00	00:50:22.516"
"000018001	023350.000	000.302481	-0.018544	1.258810e-07	0.0e+00	00:50:22.688"
"000018002	023350.075	000.305195	-0.019644	1.271269e-07	0.0e+00	00:50:22.860"
"000018003	023350.150	000.243921	-0.019670	1.016057e-07	0.0e+00	00:50:23.031"
"000018004	023350.225	000.349838	-0.019654	1.457239e-07	0.0e+00	00:50:23.188"
"000018005	023350.300	000.239200	-0.020821	9.973472e-08	0.0e+00	00:50:23.360"
"000018006	023350.375	000.277908	-0.020327	1.158264e-07	0.0e+00	00:50:23.531"
"000018007	023350.450	000.215459	-0.021178	8.986270e-08	0.0e+00	00:50:23.703"
"000018008	023350.525	000.215844	-0.021527	9.004951e-08	0.0e+00	00:50:23.860"
"000018009	023350.600	000.265052	-0.021392	1.105664e-07	0.0e+00	00:50:24.031"
"000018010	023350.675	000.205763	-0.022214	8.589319e-08	0.0e+00	00:50:24.203"
"000018011	023350.750	000.276232	-0.022132	1.153016e-07	0.0e+00	00:50:24.375"
"000018012	023350.825	000.176005	-0.022824	7.350852e-08	0.0e+00	00:50:24.531"
"000018013	023350.900	000.323767	-0.023062	1.352479e-07	0.0e+00	00:50:24.703"
"000018014	023350.975	000.211906	-0.023075	8.852100e-08	0.0e+00	00:50:24.875"
"000018015	023351.050	000.195478	-0.024088	8.172738e-08	0.0e+00	00:50:25.047"
"000018016	023351.125	000.199687	-0.024038	8.348373e-08	0.0e+00	00:50:25.203"
"000018017	023351.200	000.205941	-0.024398	8.612451e-08	0.0e+00	00:50:25.375"
"000018018	023351.275	000.237098	-0.024532	9.916544e-08	0.0e+00	00:50:25.547"
"000018019	023351.350	000.274769	-0.024958	1.149619e-07	0.0e+00	00:50:25.719"
"000018020	023351.425	000.242984	-0.025650	1.017224e-07	0.0e+00	00:50:25.891"
"000018021	023351.500	000.210800	-0.025391	8.822967e-08	0.0e+00	00:50:26.047"
"000018022	023351.575	000.234163	-0.026130	9.806904e-08	0.0e+00	00:50:26.219"
"000018023	023351.650	000.208038	-0.025924	8.711246e-08	0.0e+00	00:50:26.391"
"000018024	023351.725	000.143352	-0.026691	6.006503e-08	0.0e+00	00:50:26.563"
"000018025	023351.800	000.207258	-0.027076	8.686972e-08	0.0e+00	00:50:26.719"
"000018026	023351.875	000.269193	-0.026725	1.127957e-07	0.0e+00	00:50:26.891"
"000018027	023351.950	000.160738	-0.027736	6.740874e-08	0.0e+00	00:50:27.063"
"000018028	023352.025	000.076294	-0.027192	3.198090e-08	0.0e+00	00:50:27.235"
"000018029	023352.100	000.201901	-0.027944	8.468594e-08	0.0e+00	00:50:27.391"
"000018030	023352.175	000.110150	-0.028336	4.621695e-08	0.0e+00	00:50:27.563"
"000018031	023352.250	000.067434	-0.027955	2.828501e-08	0.0e+00	00:50:27.735"
"000018032	023352.325	000.060986	-0.029023	2.560318e-08	0.0e+00	00:50:27.906"
"000018033	023352.400	000.114449	-0.028672	4.803412e-08	0.0e+00	00:50:28.063"
"000018034	023352.475	000.151684	-0.029705	6.371703e-08	0.0e+00	00:50:28.235"
"000018035	023352.550	000.061089	-0.029566	2.565817e-08	0.0e+00	00:50:28.406"
"000018036	023352.625	000.144644	-0.029317	6.074011e-08	0.0e+00	00:50:28.578"
"000018037	023352.700	000.148852	-0.030140	6.255002e-08	0.0e+00	00:50:28.735"
"000018038	023352.775	000.104550	-0.030155	4.393415e-08	0.0e+00	00:50:28.906"
"000018039	023352.850	000.112922	-0.030149	4.745209e-08	0.0e+00	00:50:29.078"
"000018040	023352.925	000.154305	-0.030419	6.485671e-08	0.0e+00	00:50:29.250"
"000018041	023353.000	000.160100	-0.030303	6.728594e-08	0.0e+00	00:50:29.422"
"000018042	023353.075	000.143852	-0.030861	6.048564e-08	0.0e+00	00:50:29.578"
"000018043	023353.150	000.217345	-0.030794	9.138251e-08	0.0e+00	00:50:29.750"
"000018044	023353.225	000.079106	-0.031202	3.327132e-08	0.0e+00	00:50:29.922"
"000018045	023353.300	000.158711	-0.031186	6.675199e-08	0.0e+00	00:50:30.094"
"000018046	023353.375	000.026633	-0.031379	1.120332e-08	0.0e+00	00:50:30.250"
"000018047	023353.450	000.131017	-0.031704	5.512821e-08	0.0e+00	00:50:30.422"
"000018048	023353.525	000.127783	-0.031691	5.376670e-08	0.0e+00	00:50:30.594"
"000018049	023353.600	000.197998	-0.032348	8.335683e-08	0.0e+00	00:50:30.766"
"000018050	023353.675	000.192753	-0.031852	8.111473e-08	0.0e+00	00:50:30.922"
"000018051	023353.750	000.108675	-0.032062	4.574098e-08	0.0e+00	00:50:31.094"
"000018052	023353.825	000.228648	-0.032891	9.630473e-08	0.0e+00	00:50:31.266"
"000018053	023353.900	000.139643	-0.032113	5.877807e-08	0.0e+00	00:50:31.438"
"000018054	023353.975	000.211094	-0.032863	8.890886e-08	0.0e+00	00:50:31.594"
"000018055	023354.050	000.124673	-0.032915	5.251224e-08	0.0e+00	00:50:31.766"
"000018056	023354.125	000.059551	-0.032293	2.506964e-08	0.0e+00	00:50:31.938"
"000018057	023354.200	000.176364	-0.033518	7.432208e-08	0.0e+00	00:50:32.110"
"000018058	023354.275	000.179808	-0.033014	7.574128e-08	0.0e+00	00:50:32.266"
"000018059	023354.350	000.147185	-0.033309	6.201489e-08	0.0e+00	00:50:32.438"
"000018060	023354.425	000.126839	-0.033486	5.345037e-08	0.0e+00	00:50:32.610"
"000018061	023354.500	000.163728	-0.032862	6.895929e-08	0.0e+00	00:50:32.781"
"000018062	023354.575	000.154211	-0.033907	6.500788e-08	0.0e+00	00:50:32.938"
"000018063	023354.650	000.146246	-0.033455	6.162683e-08	0.0e+00	00:50:33.110"
